time,power,energy_generation_costs,unit,energy_cashflow,simulation
2023-12-11 19:00:00,0.06981,10.357,10.357,Retailer,retailer_world
2023-12-11 19:00:00,-0.087262,10.357,-10.357,TernaAgent,retailer_world
2023-12-11 20:00:00,0.07076,7.1386,7.1542,Retailer,retailer_world
2023-12-11 20:00:00,-0.060246,7.1386,-7.1542,TernaAgent,retailer_world
2023-12-11 21:00:00,0.07298,10.827,10.827,Retailer,retailer_world
2023-12-11 21:00:00,-0.091225,10.827,-10.827,TernaAgent,retailer_world
2023-12-11 22:00:00,0.07333,10.879,10.879,Retailer,retailer_world
2023-12-11 22:00:00,-0.091662,10.879,-10.879,TernaAgent,retailer_world
2023-12-11 23:00:00,0.07377,9.7155,9.7155,Retailer,retailer_world
2023-12-11 23:00:00,-0.092212,9.7155,-9.7155,TernaAgent,retailer_world
2023-12-12 00:00:00,0.066199,8.7184,8.7184,Retailer,retailer_world
2023-12-12 00:00:00,-0.082749,8.7184,-8.7184,TernaAgent,retailer_world
2023-12-12 01:00:00,0.06331,8.3379,8.3379,Retailer,retailer_world
2023-12-12 01:00:00,-0.079137,8.3379,-8.3379,TernaAgent,retailer_world
2023-12-12 02:00:00,0.064279,8.4656,8.4656,Retailer,retailer_world
2023-12-12 02:00:00,-0.080349,8.4656,-8.4656,TernaAgent,retailer_world
2023-12-12 03:00:00,0.0633,8.3366,8.3366,Retailer,retailer_world
2023-12-12 03:00:00,-0.079125,8.3366,-8.3366,TernaAgent,retailer_world
2023-12-12 04:00:00,0.06306,8.305,8.305,Retailer,retailer_world
2023-12-12 04:00:00,-0.078825,8.305,-8.305,TernaAgent,retailer_world
2023-12-12 05:00:00,0.07275,9.5812,9.5812,Retailer,retailer_world
2023-12-12 05:00:00,-0.090938,9.5812,-9.5812,TernaAgent,retailer_world
2023-12-12 06:00:00,0.12424,11.126,11.126,Retailer,retailer_world
2023-12-12 06:00:00,-0.1056,11.126,-11.126,TernaAgent,retailer_world
2023-12-12 07:00:00,0.19369,28.736,28.736,Retailer,retailer_world
2023-12-12 07:00:00,-0.24211,28.736,-28.736,TernaAgent,retailer_world
2023-12-12 08:00:00,0.23301,38.409,38.409,Retailer,retailer_world
2023-12-12 08:00:00,-0.29126,38.409,-38.409,TernaAgent,retailer_world
2023-12-12 09:00:00,0.23292,38.394,38.394,Retailer,retailer_world
2023-12-12 09:00:00,-0.29115,38.394,-38.394,TernaAgent,retailer_world
2023-12-12 10:00:00,0.28615,47.168,47.168,Retailer,retailer_world
2023-12-12 10:00:00,-0.35769,47.168,-47.168,TernaAgent,retailer_world
2023-12-12 11:00:00,0.28864,47.579,47.579,Retailer,retailer_world
2023-12-12 11:00:00,-0.3608,47.579,-47.579,TernaAgent,retailer_world
2023-12-12 12:00:00,0.21017,24.725,24.732,Retailer,retailer_world
2023-12-12 12:00:00,-0.18757,24.725,-24.732,TernaAgent,retailer_world
2023-12-12 13:00:00,0.22587,37.232,37.232,Retailer,retailer_world
2023-12-12 13:00:00,-0.28234,37.232,-37.232,TernaAgent,retailer_world
2023-12-12 14:00:00,0.31177,51.391,51.391,Retailer,retailer_world
2023-12-12 14:00:00,-0.38971,51.391,-51.391,TernaAgent,retailer_world
2023-12-12 15:00:00,0.31545,51.998,51.998,Retailer,retailer_world
2023-12-12 15:00:00,-0.39431,51.998,-51.998,TernaAgent,retailer_world
2023-12-12 16:00:00,0.31159,51.362,51.362,Retailer,retailer_world
2023-12-12 16:00:00,-0.38949,51.362,-51.362,TernaAgent,retailer_world
2023-12-12 17:00:00,0.32214,38.623,38.623,Retailer,retailer_world
2023-12-12 17:00:00,-0.29288,38.623,-38.623,TernaAgent,retailer_world
2023-12-12 18:00:00,0.25685,42.338,42.338,Retailer,retailer_world
2023-12-12 18:00:00,-0.32106,42.338,-42.338,TernaAgent,retailer_world
2023-12-12 19:00:00,0.22382,26.1,26.161,Retailer,retailer_world
2023-12-12 19:00:00,-0.22031,26.1,-26.161,TernaAgent,retailer_world
2023-12-12 20:00:00,0.17849,26.481,26.481,Retailer,retailer_world
2023-12-12 20:00:00,-0.22311,26.481,-26.481,TernaAgent,retailer_world
2023-12-12 21:00:00,0.1388,20.592,20.592,Retailer,retailer_world
2023-12-12 21:00:00,-0.1735,20.592,-20.592,TernaAgent,retailer_world
2023-12-12 22:00:00,0.10091,14.971,14.971,Retailer,retailer_world
2023-12-12 22:00:00,-0.12614,14.971,-14.971,TernaAgent,retailer_world
2023-12-12 23:00:00,0.08573,11.291,11.291,Retailer,retailer_world
2023-12-12 23:00:00,-0.10716,11.291,-11.291,TernaAgent,retailer_world
2023-12-13 00:00:00,0.08065,7.2227,7.2364,Retailer,retailer_world
2023-12-13 00:00:00,-0.068674,7.2227,-7.2364,TernaAgent,retailer_world
2023-12-13 01:00:00,0.080419,10.591,10.591,Retailer,retailer_world
2023-12-13 01:00:00,-0.10052,10.591,-10.591,TernaAgent,retailer_world
2023-12-13 02:00:00,0.073531,9.6841,9.6841,Retailer,retailer_world
2023-12-13 02:00:00,-0.091914,9.6841,-9.6841,TernaAgent,retailer_world
2023-12-13 03:00:00,0.07057,9.2941,9.2941,Retailer,retailer_world
2023-12-13 03:00:00,-0.088213,9.2941,-9.2941,TernaAgent,retailer_world
2023-12-13 04:00:00,0.07058,9.2954,9.2954,Retailer,retailer_world
2023-12-13 04:00:00,-0.088225,9.2954,-9.2954,TernaAgent,retailer_world
2023-12-13 05:00:00,0.083299,7.4599,7.4599,Retailer,retailer_world
2023-12-13 05:00:00,-0.070804,7.4599,-7.4599,TernaAgent,retailer_world
2023-12-13 06:00:00,0.20019,26.365,26.365,Retailer,retailer_world
2023-12-13 06:00:00,-0.25024,26.365,-26.365,TernaAgent,retailer_world
2023-12-13 07:00:00,0.25753,38.207,38.207,Retailer,retailer_world
2023-12-13 07:00:00,-0.32191,38.207,-38.207,TernaAgent,retailer_world
2023-12-13 08:00:00,0.25027,32.012,32.012,Retailer,retailer_world
2023-12-13 08:00:00,-0.24275,32.012,-32.012,TernaAgent,retailer_world
2023-12-13 09:00:00,0.2303,37.962,37.962,Retailer,retailer_world
2023-12-13 09:00:00,-0.28787,37.962,-37.962,TernaAgent,retailer_world
2023-12-13 10:00:00,0.23107,25.901,25.901,Retailer,retailer_world
2023-12-13 10:00:00,-0.19641,25.901,-25.901,TernaAgent,retailer_world
2023-12-13 11:00:00,0.20564,33.897,33.897,Retailer,retailer_world
2023-12-13 11:00:00,-0.25705,33.897,-33.897,TernaAgent,retailer_world
2023-12-13 12:00:00,0.14747,24.309,24.309,Retailer,retailer_world
2023-12-13 12:00:00,-0.18434,24.309,-24.309,TernaAgent,retailer_world
2023-12-13 13:00:00,0.16909,27.872,27.872,Retailer,retailer_world
2023-12-13 13:00:00,-0.21136,27.872,-27.872,TernaAgent,retailer_world
2023-12-13 14:00:00,0.22796,37.576,37.576,Retailer,retailer_world
2023-12-13 14:00:00,-0.28495,37.576,-37.576,TernaAgent,retailer_world
2023-12-13 15:00:00,0.25572,42.152,42.152,Retailer,retailer_world
2023-12-13 15:00:00,-0.31965,42.152,-42.152,TernaAgent,retailer_world
2023-12-13 16:00:00,0.24364,40.161,40.161,Retailer,retailer_world
2023-12-13 16:00:00,-0.30455,40.161,-40.161,TernaAgent,retailer_world
2023-12-13 17:00:00,0.25248,41.618,41.618,Retailer,retailer_world
2023-12-13 17:00:00,-0.3156,41.618,-41.618,TernaAgent,retailer_world
2023-12-13 18:00:00,0.19883,24.839,24.869,Retailer,retailer_world
2023-12-13 18:00:00,-0.1886,24.839,-24.869,TernaAgent,retailer_world
2023-12-13 19:00:00,0.20007,20.184,20.244,Retailer,retailer_world
2023-12-13 19:00:00,-0.17055,20.184,-20.244,TernaAgent,retailer_world
2023-12-13 20:00:00,0.19609,29.092,29.092,Retailer,retailer_world
2023-12-13 20:00:00,-0.24511,29.092,-29.092,TernaAgent,retailer_world
2023-12-13 21:00:00,0.15956,23.672,23.672,Retailer,retailer_world
2023-12-13 21:00:00,-0.19945,23.672,-23.672,TernaAgent,retailer_world
2023-12-13 22:00:00,0.10877,16.137,16.137,Retailer,retailer_world
2023-12-13 22:00:00,-0.13596,16.137,-16.137,TernaAgent,retailer_world
2023-12-13 23:00:00,0.09787,12.89,12.89,Retailer,retailer_world
2023-12-13 23:00:00,-0.12234,12.89,-12.89,TernaAgent,retailer_world
2023-12-14 00:00:00,0.09061,11.933,11.933,Retailer,retailer_world
2023-12-14 00:00:00,-0.11326,11.933,-11.933,TernaAgent,retailer_world
2023-12-14 01:00:00,0.0846,8.9666,8.9666,Retailer,retailer_world
2023-12-14 01:00:00,-0.085105,8.9666,-8.9666,TernaAgent,retailer_world
2023-12-14 02:00:00,0.07955,10.477,10.477,Retailer,retailer_world
2023-12-14 02:00:00,-0.099438,10.477,-10.477,TernaAgent,retailer_world
2023-12-14 03:00:00,0.07512,9.8933,9.8933,Retailer,retailer_world
2023-12-14 03:00:00,-0.0939,9.8933,-9.8933,TernaAgent,retailer_world
2023-12-14 04:00:00,0.07232,9.5246,9.5246,Retailer,retailer_world
2023-12-14 04:00:00,-0.0904,9.5246,-9.5246,TernaAgent,retailer_world
2023-12-14 05:00:00,0.08215,10.819,10.819,Retailer,retailer_world
2023-12-14 05:00:00,-0.10269,10.819,-10.819,TernaAgent,retailer_world
2023-12-14 06:00:00,0.19941,17.858,17.858,Retailer,retailer_world
2023-12-14 06:00:00,-0.1695,17.858,-17.858,TernaAgent,retailer_world
2023-12-14 07:00:00,0.25312,37.553,37.553,Retailer,retailer_world
2023-12-14 07:00:00,-0.3164,37.553,-37.553,TernaAgent,retailer_world
2023-12-14 08:00:00,0.28517,47.007,47.007,Retailer,retailer_world
2023-12-14 08:00:00,-0.35646,47.007,-47.007,TernaAgent,retailer_world
2023-12-14 09:00:00,0.30215,49.806,49.806,Retailer,retailer_world
2023-12-14 09:00:00,-0.37769,49.806,-49.806,TernaAgent,retailer_world
2023-12-14 10:00:00,0.29538,33.109,33.196,Retailer,retailer_world
2023-12-14 10:00:00,-0.25174,33.109,-33.196,TernaAgent,retailer_world
2023-12-14 11:00:00,0.29129,48.016,48.016,Retailer,retailer_world
2023-12-14 11:00:00,-0.36411,48.016,-48.016,TernaAgent,retailer_world
2023-12-14 12:00:00,0.1684,18.876,18.898,Retailer,retailer_world
2023-12-14 12:00:00,-0.14333,18.876,-18.898,TernaAgent,retailer_world
2023-12-14 13:00:00,0.19071,31.436,31.436,Retailer,retailer_world
2023-12-14 13:00:00,-0.23839,31.436,-31.436,TernaAgent,retailer_world
2023-12-14 14:00:00,0.24433,27.387,27.387,Retailer,retailer_world
2023-12-14 14:00:00,-0.20768,27.387,-27.387,TernaAgent,retailer_world
2023-12-14 15:00:00,0.22959,28.793,28.793,Retailer,retailer_world
2023-12-14 15:00:00,-0.21835,28.793,-28.793,TernaAgent,retailer_world
2023-12-14 16:00:00,0.25247,34.388,34.388,Retailer,retailer_world
2023-12-14 16:00:00,-0.26077,34.388,-34.388,TernaAgent,retailer_world
2023-12-14 17:00:00,0.26824,30.067,30.101,Retailer,retailer_world
2023-12-14 17:00:00,-0.22823,30.067,-30.101,TernaAgent,retailer_world
2023-12-14 18:00:00,0.22137,24.813,24.813,Retailer,retailer_world
2023-12-14 18:00:00,-0.18816,24.813,-24.813,TernaAgent,retailer_world
2023-12-14 19:00:00,0.21379,21.568,21.568,Retailer,retailer_world
2023-12-14 19:00:00,-0.18172,21.568,-21.568,TernaAgent,retailer_world
2023-12-14 20:00:00,0.20466,25.916,25.916,Retailer,retailer_world
2023-12-14 20:00:00,-0.21835,25.916,-25.916,TernaAgent,retailer_world
2023-12-14 21:00:00,0.14128,20.422,20.422,Retailer,retailer_world
2023-12-14 21:00:00,-0.17206,20.422,-20.422,TernaAgent,retailer_world
2023-12-14 22:00:00,0.1053,15.622,15.622,Retailer,retailer_world
2023-12-14 22:00:00,-0.13162,15.622,-15.622,TernaAgent,retailer_world
2023-12-14 23:00:00,0.09086,10.641,10.641,Retailer,retailer_world
2023-12-14 23:00:00,-0.10099,10.641,-10.641,TernaAgent,retailer_world
2023-12-15 00:00:00,0.080079,10.546,10.546,Retailer,retailer_world
2023-12-15 00:00:00,-0.1001,10.546,-10.546,TernaAgent,retailer_world
2023-12-15 01:00:00,0.070471,9.281,9.281,Retailer,retailer_world
2023-12-15 01:00:00,-0.088089,9.281,-9.281,TernaAgent,retailer_world
2023-12-15 02:00:00,0.068959,9.0819,9.0819,Retailer,retailer_world
2023-12-15 02:00:00,-0.086199,9.0819,-9.0819,TernaAgent,retailer_world
2023-12-15 03:00:00,0.071109,9.3651,9.3651,Retailer,retailer_world
2023-12-15 03:00:00,-0.088886,9.3651,-9.3651,TernaAgent,retailer_world
2023-12-15 04:00:00,0.07008,9.2296,9.2296,Retailer,retailer_world
2023-12-15 04:00:00,-0.0876,9.2296,-9.2296,TernaAgent,retailer_world
2023-12-15 05:00:00,0.07164,7.0029,7.0029,Retailer,retailer_world
2023-12-15 05:00:00,-0.066466,7.0029,-7.0029,TernaAgent,retailer_world
2023-12-15 06:00:00,0.13698,18.04,18.04,Retailer,retailer_world
2023-12-15 06:00:00,-0.17123,18.04,-18.04,TernaAgent,retailer_world
2023-12-15 07:00:00,0.18321,27.181,27.181,Retailer,retailer_world
2023-12-15 07:00:00,-0.22901,27.181,-27.181,TernaAgent,retailer_world
2023-12-15 08:00:00,0.20001,32.969,32.969,Retailer,retailer_world
2023-12-15 08:00:00,-0.25001,32.969,-32.969,TernaAgent,retailer_world
2023-12-15 09:00:00,0.24568,35.905,35.905,Retailer,retailer_world
2023-12-15 09:00:00,-0.27228,35.905,-35.905,TernaAgent,retailer_world
2023-12-15 10:00:00,0.19478,32.107,32.107,Retailer,retailer_world
2023-12-15 10:00:00,-0.24347,32.107,-32.107,TernaAgent,retailer_world
2023-12-15 11:00:00,0.17166,19.241,19.241,Retailer,retailer_world
2023-12-15 11:00:00,-0.14591,19.241,-19.241,TernaAgent,retailer_world
2023-12-15 12:00:00,0.14358,16.094,16.094,Retailer,retailer_world
2023-12-15 12:00:00,-0.12204,16.094,-16.094,TernaAgent,retailer_world
2023-12-15 13:00:00,0.17803,29.346,29.346,Retailer,retailer_world
2023-12-15 13:00:00,-0.22254,29.346,-29.346,TernaAgent,retailer_world
2023-12-15 14:00:00,0.23632,26.489,26.489,Retailer,retailer_world
2023-12-15 14:00:00,-0.20087,26.489,-26.489,TernaAgent,retailer_world
2023-12-15 15:00:00,0.23484,26.323,26.381,Retailer,retailer_world
2023-12-15 15:00:00,-0.20012,26.323,-26.381,TernaAgent,retailer_world
2023-12-15 16:00:00,0.25762,42.465,42.465,Retailer,retailer_world
2023-12-15 16:00:00,-0.32202,42.465,-42.465,TernaAgent,retailer_world
2023-12-15 17:00:00,0.26162,43.125,43.125,Retailer,retailer_world
2023-12-15 17:00:00,-0.32703,43.125,-43.125,TernaAgent,retailer_world
2023-12-15 18:00:00,0.19104,30.12,30.12,Retailer,retailer_world
2023-12-15 18:00:00,-0.22841,30.12,-30.12,TernaAgent,retailer_world
2023-12-15 19:00:00,0.18203,27.006,27.006,Retailer,retailer_world
2023-12-15 19:00:00,-0.22754,27.006,-27.006,TernaAgent,retailer_world
2023-12-15 20:00:00,0.18211,27.018,27.018,Retailer,retailer_world
2023-12-15 20:00:00,-0.22764,27.018,-27.018,TernaAgent,retailer_world
2023-12-15 21:00:00,0.14324,21.251,21.251,Retailer,retailer_world
2023-12-15 21:00:00,-0.17905,21.251,-21.251,TernaAgent,retailer_world
2023-12-15 22:00:00,0.08807,13.066,13.066,Retailer,retailer_world
2023-12-15 22:00:00,-0.11009,13.066,-13.066,TernaAgent,retailer_world
2023-12-15 23:00:00,0.08202,10.802,10.802,Retailer,retailer_world
2023-12-15 23:00:00,-0.10253,10.802,-10.802,TernaAgent,retailer_world
2023-12-16 00:00:00,0.07293,9.6049,9.6049,Retailer,retailer_world
2023-12-16 00:00:00,-0.091163,9.6049,-9.6049,TernaAgent,retailer_world
2023-12-16 01:00:00,0.06657,8.7673,8.7673,Retailer,retailer_world
2023-12-16 01:00:00,-0.083212,8.7673,-8.7673,TernaAgent,retailer_world
2023-12-16 02:00:00,0.06918,7.2865,7.2865,Retailer,retailer_world
2023-12-16 02:00:00,-0.069158,7.2865,-7.2865,TernaAgent,retailer_world
2023-12-16 03:00:00,0.06619,8.7172,8.7172,Retailer,retailer_world
2023-12-16 03:00:00,-0.082737,8.7172,-8.7172,TernaAgent,retailer_world
2023-12-16 04:00:00,0.06764,8.9082,8.9082,Retailer,retailer_world
2023-12-16 04:00:00,-0.08455,8.9082,-8.9082,TernaAgent,retailer_world
2023-12-16 05:00:00,0.06793,8.9464,8.9464,Retailer,retailer_world
2023-12-16 05:00:00,-0.084912,8.9464,-8.9464,TernaAgent,retailer_world
2023-12-16 06:00:00,0.17847,23.505,23.505,Retailer,retailer_world
2023-12-16 06:00:00,-0.22309,23.505,-23.505,TernaAgent,retailer_world
2023-12-16 07:00:00,0.23853,35.388,35.388,Retailer,retailer_world
2023-12-16 07:00:00,-0.29816,35.388,-35.388,TernaAgent,retailer_world
2023-12-16 08:00:00,0.24574,36.458,36.458,Retailer,retailer_world
2023-12-16 08:00:00,-0.30717,36.458,-36.458,TernaAgent,retailer_world
2023-12-16 09:00:00,0.20377,20.557,20.557,Retailer,retailer_world
2023-12-16 09:00:00,-0.17321,20.557,-20.557,TernaAgent,retailer_world
2023-12-16 10:00:00,0.18215,27.024,27.024,Retailer,retailer_world
2023-12-16 10:00:00,-0.22769,27.024,-27.024,TernaAgent,retailer_world
2023-12-16 11:00:00,0.15218,22.578,22.578,Retailer,retailer_world
2023-12-16 11:00:00,-0.19023,22.578,-22.578,TernaAgent,retailer_world
2023-12-16 12:00:00,0.14198,21.064,21.064,Retailer,retailer_world
2023-12-16 12:00:00,-0.17747,21.064,-21.064,TernaAgent,retailer_world
2023-12-16 13:00:00,0.14818,21.984,21.984,Retailer,retailer_world
2023-12-16 13:00:00,-0.18522,21.984,-21.984,TernaAgent,retailer_world
2023-12-16 14:00:00,0.20099,20.277,20.277,Retailer,retailer_world
2023-12-16 14:00:00,-0.17084,20.277,-20.277,TernaAgent,retailer_world
2023-12-16 15:00:00,0.18801,27.893,27.893,Retailer,retailer_world
2023-12-16 15:00:00,-0.23501,27.893,-27.893,TernaAgent,retailer_world
2023-12-16 16:00:00,0.23975,35.569,35.569,Retailer,retailer_world
2023-12-16 16:00:00,-0.29969,35.569,-35.569,TernaAgent,retailer_world
2023-12-16 17:00:00,0.26065,38.67,38.67,Retailer,retailer_world
2023-12-16 17:00:00,-0.32581,38.67,-38.67,TernaAgent,retailer_world
2023-12-16 18:00:00,0.20152,29.898,29.898,Retailer,retailer_world
2023-12-16 18:00:00,-0.2519,29.898,-29.898,TernaAgent,retailer_world
2023-12-16 19:00:00,0.17865,18.023,18.04,Retailer,retailer_world
2023-12-16 19:00:00,-0.15199,18.023,-18.04,TernaAgent,retailer_world
2023-12-16 20:00:00,0.16628,19.886,19.886,Retailer,retailer_world
2023-12-16 20:00:00,-0.16755,19.886,-19.886,TernaAgent,retailer_world
2023-12-16 21:00:00,0.12927,19.179,19.179,Retailer,retailer_world
2023-12-16 21:00:00,-0.16159,19.179,-19.179,TernaAgent,retailer_world
2023-12-16 22:00:00,0.09637,9.7223,9.731,Retailer,retailer_world
2023-12-16 22:00:00,-0.081994,9.7223,-9.731,TernaAgent,retailer_world
2023-12-16 23:00:00,0.09529,12.55,12.55,Retailer,retailer_world
2023-12-16 23:00:00,-0.11911,12.55,-12.55,TernaAgent,retailer_world
2023-12-17 00:00:00,0.07903,10.408,10.408,Retailer,retailer_world
2023-12-17 00:00:00,-0.098788,10.408,-10.408,TernaAgent,retailer_world
2023-12-17 01:00:00,0.071189,9.3756,9.3756,Retailer,retailer_world
2023-12-17 01:00:00,-0.088986,9.3756,-9.3756,TernaAgent,retailer_world
2023-12-17 02:00:00,0.072129,9.4994,9.4994,Retailer,retailer_world
2023-12-17 02:00:00,-0.090161,9.4994,-9.4994,TernaAgent,retailer_world
2023-12-17 03:00:00,0.07132,9.3929,9.3929,Retailer,retailer_world
2023-12-17 03:00:00,-0.08915,9.3929,-9.3929,TernaAgent,retailer_world
2023-12-17 04:00:00,0.06917,6.1946,6.1946,Retailer,retailer_world
2023-12-17 04:00:00,-0.058794,6.1946,-6.1946,TernaAgent,retailer_world
2023-12-17 05:00:00,0.06983,9.1966,9.1966,Retailer,retailer_world
2023-12-17 05:00:00,-0.087288,9.1966,-9.1966,TernaAgent,retailer_world
2023-12-17 06:00:00,0.08011,10.551,10.551,Retailer,retailer_world
2023-12-17 06:00:00,-0.10014,10.551,-10.551,TernaAgent,retailer_world
2023-12-17 07:00:00,0.080889,10.653,10.653,Retailer,retailer_world
2023-12-17 07:00:00,-0.10111,10.653,-10.653,TernaAgent,retailer_world
2023-12-17 08:00:00,0.0854,11.247,11.247,Retailer,retailer_world
2023-12-17 08:00:00,-0.10675,11.247,-11.247,TernaAgent,retailer_world
2023-12-17 09:00:00,0.089311,11.762,11.762,Retailer,retailer_world
2023-12-17 09:00:00,-0.11164,11.762,-11.762,TernaAgent,retailer_world
2023-12-17 10:00:00,0.0868,11.432,11.432,Retailer,retailer_world
2023-12-17 10:00:00,-0.1085,11.432,-11.432,TernaAgent,retailer_world
2023-12-17 11:00:00,0.08769,11.549,11.549,Retailer,retailer_world
2023-12-17 11:00:00,-0.10961,11.549,-11.549,TernaAgent,retailer_world
2023-12-17 12:00:00,0.09433,12.423,12.423,Retailer,retailer_world
2023-12-17 12:00:00,-0.11791,12.423,-12.423,TernaAgent,retailer_world
2023-12-17 13:00:00,0.09726,12.809,12.809,Retailer,retailer_world
2023-12-17 13:00:00,-0.12157,12.809,-12.809,TernaAgent,retailer_world
2023-12-17 14:00:00,0.10008,8.9628,8.9628,Retailer,retailer_world
2023-12-17 14:00:00,-0.085068,8.9628,-8.9628,TernaAgent,retailer_world
2023-12-17 15:00:00,0.09436,8.4505,8.4505,Retailer,retailer_world
2023-12-17 15:00:00,-0.080206,8.4505,-8.4505,TernaAgent,retailer_world
2023-12-17 16:00:00,0.10491,13.817,13.817,Retailer,retailer_world
2023-12-17 16:00:00,-0.13114,13.817,-13.817,TernaAgent,retailer_world
2023-12-17 17:00:00,0.12228,16.104,16.104,Retailer,retailer_world
2023-12-17 17:00:00,-0.15285,16.104,-16.104,TernaAgent,retailer_world
2023-12-17 18:00:00,0.11492,15.135,15.135,Retailer,retailer_world
2023-12-17 18:00:00,-0.14365,15.135,-15.135,TernaAgent,retailer_world
2023-12-17 19:00:00,0.0948,12.485,12.485,Retailer,retailer_world
2023-12-17 19:00:00,-0.1185,12.485,-12.485,TernaAgent,retailer_world
2023-12-17 20:00:00,0.09663,11.533,11.533,Retailer,retailer_world
2023-12-17 20:00:00,-0.10947,11.533,-11.533,TernaAgent,retailer_world
2023-12-17 21:00:00,0.09861,8.8311,8.8311,Retailer,retailer_world
2023-12-17 21:00:00,-0.083819,8.8311,-8.8311,TernaAgent,retailer_world
2023-12-17 22:00:00,0.09784,12.886,12.886,Retailer,retailer_world
2023-12-17 22:00:00,-0.1223,12.886,-12.886,TernaAgent,retailer_world
2023-12-17 23:00:00,0.08805,11.596,11.596,Retailer,retailer_world
2023-12-17 23:00:00,-0.11006,11.596,-11.596,TernaAgent,retailer_world
2023-12-18 00:00:00,0.078419,10.328,10.328,Retailer,retailer_world
2023-12-18 00:00:00,-0.098024,10.328,-10.328,TernaAgent,retailer_world
2023-12-18 01:00:00,0.07457,9.8209,9.8209,Retailer,retailer_world
2023-12-18 01:00:00,-0.093212,9.8209,-9.8209,TernaAgent,retailer_world
2023-12-18 02:00:00,0.06843,6.1283,6.1283,Retailer,retailer_world
2023-12-18 02:00:00,-0.058166,6.1283,-6.1283,TernaAgent,retailer_world
2023-12-18 03:00:00,0.06711,8.8384,8.8384,Retailer,retailer_world
2023-12-18 03:00:00,-0.083887,8.8384,-8.8384,TernaAgent,retailer_world
2023-12-18 04:00:00,0.06811,8.9701,8.9701,Retailer,retailer_world
2023-12-18 04:00:00,-0.085137,8.9701,-8.9701,TernaAgent,retailer_world
2023-12-18 05:00:00,0.06948,9.1505,9.1505,Retailer,retailer_world
2023-12-18 05:00:00,-0.08685,9.1505,-9.1505,TernaAgent,retailer_world
2023-12-18 06:00:00,0.07754,10.212,10.212,Retailer,retailer_world
2023-12-18 06:00:00,-0.096925,10.212,-10.212,TernaAgent,retailer_world
2023-12-18 07:00:00,0.08274,12.275,12.275,Retailer,retailer_world
2023-12-18 07:00:00,-0.10343,12.275,-12.275,TernaAgent,retailer_world
2023-12-18 08:00:00,0.08265,13.624,13.624,Retailer,retailer_world
2023-12-18 08:00:00,-0.10331,13.624,-13.624,TernaAgent,retailer_world
2023-12-18 09:00:00,0.09289,15.312,15.312,Retailer,retailer_world
2023-12-18 09:00:00,-0.11611,15.312,-15.312,TernaAgent,retailer_world
2023-12-18 10:00:00,0.09935,16.377,16.377,Retailer,retailer_world
2023-12-18 10:00:00,-0.12419,16.377,-16.377,TernaAgent,retailer_world
2023-12-18 11:00:00,0.09666,15.933,15.933,Retailer,retailer_world
2023-12-18 11:00:00,-0.12082,15.933,-15.933,TernaAgent,retailer_world
2023-12-18 12:00:00,0.09944,16.391,16.391,Retailer,retailer_world
2023-12-18 12:00:00,-0.1243,16.391,-16.391,TernaAgent,retailer_world
2023-12-18 13:00:00,0.09638,15.887,15.887,Retailer,retailer_world
2023-12-18 13:00:00,-0.12047,15.887,-15.887,TernaAgent,retailer_world
2023-12-18 14:00:00,0.097451,16.064,16.064,Retailer,retailer_world
2023-12-18 14:00:00,-0.12181,16.064,-16.064,TernaAgent,retailer_world
2023-12-18 15:00:00,0.09291,15.315,15.315,Retailer,retailer_world
2023-12-18 15:00:00,-0.11614,15.315,-15.315,TernaAgent,retailer_world
2023-12-18 16:00:00,0.09924,16.359,16.359,Retailer,retailer_world
2023-12-18 16:00:00,-0.12405,16.359,-16.359,TernaAgent,retailer_world
2023-12-18 17:00:00,0.10626,17.516,17.516,Retailer,retailer_world
2023-12-18 17:00:00,-0.13282,17.516,-17.516,TernaAgent,retailer_world
2023-12-18 18:00:00,0.09763,16.093,16.093,Retailer,retailer_world
2023-12-18 18:00:00,-0.12204,16.093,-16.093,TernaAgent,retailer_world
2023-12-18 19:00:00,0.09322,13.83,13.83,Retailer,retailer_world
2023-12-18 19:00:00,-0.11652,13.83,-13.83,TernaAgent,retailer_world
2023-12-18 20:00:00,0.09171,9.2522,9.2522,Retailer,retailer_world
2023-12-18 20:00:00,-0.077953,9.2522,-9.2522,TernaAgent,retailer_world
2023-12-18 21:00:00,0.09314,13.818,13.818,Retailer,retailer_world
2023-12-18 21:00:00,-0.11642,13.818,-13.818,TernaAgent,retailer_world
2023-12-18 22:00:00,0.09098,13.498,13.498,Retailer,retailer_world
2023-12-18 22:00:00,-0.11372,13.498,-13.498,TernaAgent,retailer_world
2023-12-18 23:00:00,0.08994,11.845,11.845,Retailer,retailer_world
2023-12-18 23:00:00,-0.11243,11.845,-11.845,TernaAgent,retailer_world
2023-12-19 00:00:00,0.07814,10.291,10.291,Retailer,retailer_world
2023-12-19 00:00:00,-0.097675,10.291,-10.291,TernaAgent,retailer_world
2023-12-19 01:00:00,0.06725,8.8568,8.8568,Retailer,retailer_world
2023-12-19 01:00:00,-0.084063,8.8568,-8.8568,TernaAgent,retailer_world
2023-12-19 02:00:00,0.0675,8.8898,8.8898,Retailer,retailer_world
2023-12-19 02:00:00,-0.084375,8.8898,-8.8898,TernaAgent,retailer_world
2023-12-19 03:00:00,0.06476,8.5289,8.5289,Retailer,retailer_world
